agno, mes, dia, valor
1994,11,16,856.00000
1994,11,17,823.00000
1994,11,18,794.00000
1994,11,19,761.00000
1994,11,20,747.00000
1994,11,21,750.00000
1994,11,22,738.00000
1994,11,23,743.00000
1994,11,24,744.00000
1994,11,25,725.00000
1994,11,26,704.00000
1994,11,27,665.00000
1994,11,28,621.00000
1994,11,29,627.00000
1994,11,30,624.00000
1994,12,01,712.00000
1994,12,02,1303.00000
1994,12,03,1383.00000
1994,12,04,1406.00000
1994,12,05,1237.00000
1994,12,06,1196.00000
1994,12,07,1354.00000
1994,12,08,1180.00000
1994,12,09,1053.00000
1994,12,10,997.00000
1994,12,11,950.00000
1994,12,12,879.00000
1994,12,13,818.00000
1994,12,14,782.00000
1994,12,15,732.00000
1994,12,16,694.00000
1994,12,17,650.00000
1994,12,18,613.00000
1994,12,19,585.00000
1994,12,20,567.00000
1994,12,21,544.00000
1994,12,22,462.00000
1994,12,23,464.00000
1994,12,24,460.00000
1994,12,25,473.00000
1994,12,26,420.00000
1994,12,27,422.00000
1994,12,28,418.00000
1994,12,29,424.00000
1994,12,30,401.00000
1994,12,31,373.00000
1995,01,01,367.00000
1995,01,02,406.00000
1995,01,03,422.00000
1995,01,04,364.00000
1995,01,05,345.00000
1995,01,06,357.00000
1995,01,07,358.00000
1995,01,08,346.00000
1995,01,09,370.00000
1995,01,10,390.00000
1995,01,11,374.00000
1995,01,12,355.00000
1995,01,13,357.00000
1995,01,14,345.00000
1995,01,15,328.00000
1995,01,16,316.00000
1995,01,17,294.00000
1995,01,18,263.00000
1995,01,19,248.00000
1995,01,20,290.00000
1995,01,21,284.00000
1995,01,22,283.00000
1995,01,23,281.00000
1995,01,24,260.00000
1995,01,25,269.00000
1995,01,26,276.00000
1995,01,27,260.00000
1995,01,28,258.00000
1995,01,29,258.00000
1995,01,30,257.00000
1995,01,31,233.00000
1995,02,01,232.00000
1995,02,02,245.00000
1995,02,03,240.00000
1995,02,04,230.00000
1995,02,05,229.00000
1995,02,06,222.00000
1995,02,07,216.00000
1995,02,08,210.00000
1995,02,09,210.00000
1995,02,10,212.00000
1995,02,11,215.00000
1995,02,12,213.00000
1995,02,13,218.00000
1995,02,14,206.00000
1995,02,15,213.00000
1995,02,16,211.00000
1995,02,17,212.00000
1995,02,18,213.00000
1995,02,19,210.00000
1995,02,20,207.00000
1995,02,21,202.00000
1995,02,22,216.00000
1995,02,23,213.00000
1995,02,24,210.00000
1995,02,25,215.00000
1995,02,26,211.00000
1995,02,27,215.00000
1995,02,28,217.00000
1995,03,01,210.00000
1995,03,02,209.00000
1995,03,03,211.00000
1995,03,04,220.00000
1995,03,05,237.00000
1995,03,06,231.00000
1995,03,07,220.00000
1995,03,08,211.00000
1995,03,09,220.00000
1995,03,10,220.00000
1995,03,11,222.00000
1995,03,12,222.00000
1995,03,13,224.00000
1995,03,14,224.00000
1995,03,15,226.00000
1995,03,16,238.00000
1995,03,17,240.00000
1995,03,18,241.00000
1995,03,19,241.00000
1995,03,20,241.00000
1995,03,21,243.00000
1995,03,22,242.00000
1995,03,23,247.00000
1995,03,24,261.00000
1995,03,25,264.00000
1995,03,26,329.00000
1995,03,27,369.00000
1995,03,28,368.00000
1995,03,29,344.00000
1995,03,30,334.00000
1995,03,31,333.00000
1995,04,01,330.00000
1995,04,02,330.00000
1995,04,03,337.00000
1995,04,04,332.00000
1995,04,05,333.00000
1995,04,06,358.00000
1995,04,07,371.00000
1995,04,08,367.00000
1995,04,09,370.00000
1995,04,10,461.00000
1995,04,11,494.00000
1995,04,12,457.00000
1995,04,13,429.00000
1995,04,14,416.00000
1995,04,15,408.00000
1995,04,16,408.00000
1995,04,17,407.00000
1995,04,18,412.00000
1995,04,19,413.00000
1995,04,20,415.00000
1995,04,21,420.00000
1995,04,22,423.00000
1995,04,23,409.00000
1995,04,24,401.00000
1995,04,25,383.00000
1995,04,26,374.00000
1995,04,27,395.00000
1995,04,28,418.00000
1995,04,29,525.00000
1995,04,30,810.00000
1995,05,01,1110.00000
1995,05,02,824.00000
1995,05,03,697.00000
1995,05,04,637.00000
1995,05,05,593.00000
1995,05,06,536.00000
1995,05,07,510.00000
1995,05,08,475.00000
1995,05,09,450.00000
1995,05,10,440.00000
1995,05,11,441.00000
1995,05,12,467.00000
1995,05,13,463.00000
1995,05,14,463.00000
1995,05,15,463.00000
1995,05,16,445.00000
1995,05,17,439.00000
1995,05,18,430.00000
1995,05,19,426.00000
1995,05,20,422.00000
1995,05,21,415.00000
1995,05,22,405.00000
1995,05,23,402.00000
1995,05,24,396.00000
1995,05,25,389.00000
1995,05,26,385.00000
1995,05,27,386.00000
1995,05,28,395.00000
1995,05,29,403.00000
1995,05,30,438.00000
1995,05,31,493.00000
1995,06,01,507.00000
1995,06,02,926.00000
1995,06,03,781.00000
1995,06,04,673.00000
1995,06,05,646.00000
1995,06,06,1503.00000
1995,06,07,1477.00000
1995,06,08,1305.00000
1995,06,09,1168.00000
1995,06,10,1093.00000
1995,06,11,1355.00000
1995,06,12,1930.00000
1995,06,13,2504.00000
1995,06,14,1880.00000
1995,06,15,1470.00000
1995,06,16,1295.00000
1995,06,17,1386.00000
1995,06,18,1580.00000
1995,06,19,1380.00000
1995,06,20,1208.00000
1995,06,21,1124.00000
1995,06,22,1093.00000
1995,06,23,1361.00000
1995,06,24,3157.00000
1995,06,25,2652.00000
1995,06,26,2167.00000
1995,06,27,3933.00000
1995,06,28,3297.00000
1995,06,29,2526.00000
1995,06,30,2030.00000
1995,07,01,1893.00000
1995,07,02,1842.00000
1995,07,03,1730.00000
1995,07,04,1685.00000
1995,07,05,1996.00000
1995,07,06,2114.00000
1995,07,07,1821.00000
1995,07,08,1686.00000
1995,07,09,1777.00000
1995,07,10,2415.00000
1995,07,11,4316.00000
1995,07,12,5161.00000
1995,07,13,3604.00000
1995,07,14,2681.00000
1995,07,15,2148.00000
1995,07,16,1825.00000
1995,07,17,1588.00000
1995,07,18,1440.00000
1995,07,19,1332.00000
1995,07,20,1232.00000
1995,07,21,1174.00000
1995,07,22,1190.00000
1995,07,23,1665.00000
1995,07,24,2845.00000
1995,07,25,2676.00000
1995,07,26,2370.00000
1995,07,27,2320.00000
1995,07,28,2246.00000
1995,07,29,2429.00000
1995,07,30,2308.00000
1995,07,31,2027.00000
1995,08,01,1839.00000
1995,08,02,1751.00000
1995,08,03,1757.00000
1995,08,04,1651.00000
1995,08,05,1529.00000
1995,08,06,1500.00000
1995,08,07,1603.00000
1995,08,08,1475.00000
1995,08,09,1395.00000
1995,08,10,1334.00000
1995,08,11,1289.00000
1995,08,12,1414.00000
1995,08,13,2031.00000
1995,08,14,2280.00000
1995,08,15,2116.00000
1995,08,16,1888.00000
1995,08,17,1690.00000
1995,08,18,1580.00000
1995,08,19,1454.00000
1995,08,20,1405.00000
1995,08,21,1348.00000
1995,08,22,1355.00000
1995,08,23,1608.00000
1995,08,24,2993.00000
1995,08,25,3026.00000
1995,08,26,3026.00000
1995,08,27,3007.00000
1995,08,28,2784.00000
1995,08,29,2626.00000
1995,08,30,2581.00000
1995,08,31,2453.00000
1995,09,01,2585.00000
1995,09,02,2617.00000
1995,09,03,2349.00000
1995,09,04,2189.00000
1995,09,05,2096.00000
1995,09,06,2059.00000
1995,09,07,2026.00000
1995,09,08,1953.00000
1995,09,09,1859.00000
1995,09,10,1770.00000
1995,09,11,1688.00000
1995,09,12,1599.00000
1995,09,13,1530.00000
1995,09,14,1506.00000
1995,09,15,1509.00000
1995,09,16,1479.00000
1995,09,17,1532.00000
1995,09,18,2118.00000
1995,09,19,2608.00000
1995,09,20,2138.00000
1995,09,21,1900.00000
1995,09,22,1738.00000
1995,09,23,1619.00000
1995,09,24,1533.00000
1995,09,25,1461.00000
1995,09,26,1446.00000
1995,09,27,1392.00000
1995,09,28,1324.00000
1995,09,29,1275.00000
1995,09,30,1268.00000
1995,10,01,1279.00000
1995,10,02,1308.00000
1995,10,03,1330.00000
1995,10,04,1418.00000
1995,10,05,1487.00000
1995,10,06,1478.00000
1995,10,07,1592.00000
1995,10,08,1780.00000
1995,10,09,1711.00000
1995,10,10,1577.00000
1995,10,11,1471.00000
1995,10,12,1559.00000
1995,10,13,1489.00000
1995,10,14,1414.00000
1995,10,15,1344.00000
1995,10,16,1277.00000
1995,10,17,1242.00000
1995,10,18,1200.00000
1995,10,19,1183.00000
1995,10,20,1181.00000
1995,10,21,1187.00000
1995,10,22,1187.00000
1995,10,23,1166.00000
1995,10,24,1172.00000
1995,10,25,1187.00000
1995,10,26,1228.00000
1995,10,27,1177.00000
1995,10,28,1130.00000
1995,10,29,1128.00000
1995,10,30,1185.00000
1995,10,31,1272.00000
1995,11,01,1304.00000
1995,11,02,1324.00000
1995,11,03,1372.00000
1995,11,04,1326.00000
1995,11,05,1259.00000
1995,11,06,1156.00000
1995,11,07,1072.00000
1995,11,08,1043.00000
1995,11,09,1078.00000
1995,11,10,1095.00000
1995,11,11,1099.00000
1995,11,12,1068.00000
1995,11,13,1059.00000
1995,11,14,1126.00000
1995,11,15,1162.00000
1995,11,16,1089.00000
1995,11,17,1026.00000
1995,11,18,971.00000
1995,11,19,944.00000
1995,11,20,938.00000
1995,11,21,908.00000
1995,11,22,847.00000
1995,11,23,786.00000
1995,11,24,737.00000
1995,11,25,715.00000
1995,11,26,800.00000
1995,11,27,835.00000
1995,11,28,746.00000
1995,11,29,696.00000
1995,11,30,724.00000
1995,12,01,750.00000
1995,12,02,702.00000
1995,12,03,612.00000
1995,12,04,596.00000
1995,12,05,596.00000
1995,12,06,593.00000
1995,12,07,597.00000
1995,12,08,611.00000
1995,12,09,587.00000
1995,12,10,575.00000
1995,12,11,562.00000
1995,12,12,553.00000
1995,12,13,540.00000
1995,12,14,523.00000
1995,12,15,518.00000
1995,12,16,403.00000
1995,12,17,397.00000
1995,12,18,383.00000
1995,12,19,368.00000
1995,12,20,367.00000
1995,12,21,368.00000
1995,12,22,366.00000
1995,12,23,360.00000
1995,12,24,354.00000
1995,12,25,348.00000
1995,12,26,342.00000
1995,12,27,337.00000
1995,12,28,335.00000
1995,12,29,338.00000
1995,12,30,340.00000
1995,12,31,335.00000
1996,01,01,330.00000
1996,01,02,324.00000
1996,01,03,320.00000
1996,01,04,328.00000
1996,01,05,313.00000
1996,01,06,327.00000
1996,01,07,329.00000
1996,01,08,337.00000
1996,01,09,333.00000
1996,01,10,329.00000
1996,01,11,328.00000
1996,01,12,312.00000
1996,01,13,311.00000
1996,01,14,311.00000
1996,01,15,311.00000
1996,01,16,311.00000
1996,01,17,311.00000
1996,01,18,311.00000
1996,01,19,295.00000
1996,01,20,285.00000
1996,01,21,277.00000
1996,01,22,272.00000
1996,01,23,265.00000
1996,01,24,260.00000
1996,01,25,258.00000
1996,01,26,257.00000
1996,01,27,254.00000
1996,01,28,255.00000
1996,01,29,255.00000
1996,01,30,253.00000
1996,01,31,253.00000
1996,02,01,251.00000
1996,02,02,252.00000
1996,02,03,248.00000
1996,02,04,243.00000
1996,02,05,238.00000
1996,02,06,236.00000
1996,02,07,233.00000
1996,02,08,233.00000
1996,02,09,234.00000
1996,02,10,234.00000
1996,02,11,234.00000
1996,02,12,233.00000
1996,02,13,234.00000
1996,02,14,233.00000
1996,02,15,234.00000
1996,02,16,231.00000
1996,02,17,229.00000
1996,02,18,227.00000
1996,02,19,223.00000
1996,02,20,223.00000
1996,02,21,222.00000
1996,02,22,219.00000
1996,02,23,222.00000
1996,02,24,230.00000
1996,02,25,229.00000
1996,02,26,232.00000
1996,02,27,233.00000
1996,02,28,226.00000
1996,02,29,226.00000
1996,03,01,227.00000
1996,03,02,223.00000
1996,03,03,222.00000
1996,03,04,217.00000
1996,03,05,216.00000
1996,03,06,214.00000
1996,03,07,211.00000
1996,03,08,210.00000
1996,03,09,205.00000
1996,03,10,202.00000
1996,03,11,197.00000
1996,03,12,198.00000
1996,03,13,197.00000
1996,03,14,244.00000
1996,03,15,530.00000
1996,03,16,481.00000
1996,03,17,422.00000
1996,03,18,363.00000
1996,03,19,329.00000
1996,03,20,307.00000
1996,03,21,296.00000
1996,03,22,285.00000
1996,03,23,276.00000
1996,03,24,268.00000
1996,03,25,259.00000
1996,03,26,251.00000
1996,03,27,241.00000
1996,03,28,238.00000
1996,03,29,234.00000
1996,03,30,228.00000
1996,03,31,231.00000
1996,04,01,235.00000
1996,04,02,284.00000
1996,04,03,382.00000
1996,04,04,487.00000
1996,04,05,450.00000
1996,04,06,409.00000
1996,04,07,390.00000
1996,04,08,772.00000
1996,04,09,640.00000
1996,04,10,894.00000
1996,04,11,848.00000
1996,04,12,630.00000
1996,04,13,714.00000
1996,04,14,688.00000
1996,04,15,584.00000
1996,04,16,536.00000
1996,04,17,488.00000
1996,04,18,454.00000
1996,04,19,441.00000
1996,04,20,436.00000
1996,04,21,430.00000
1996,04,22,431.00000
1996,04,23,427.00000
1996,04,24,429.00000
1996,04,25,429.00000
1996,04,26,431.00000
1996,04,27,432.00000
1996,04,28,435.00000
1996,04,29,439.00000
1996,04,30,441.00000
1996,05,01,446.00000
1996,05,02,451.00000
1996,05,03,455.00000
1996,05,04,458.00000
1996,05,05,465.00000
1996,05,06,468.00000
1996,05,07,482.00000
1996,05,08,490.00000
1996,05,09,531.00000
1996,05,10,587.00000
1996,05,11,571.00000
1996,05,12,587.00000
1996,05,13,586.00000
1996,05,14,477.00000
1996,05,15,410.00000
1996,05,16,416.00000
1996,05,17,424.00000
1996,05,18,632.00000
1996,05,19,878.00000
1996,05,20,999.00000
1996,05,21,842.00000
1996,05,22,701.00000
1996,05,23,608.00000
1996,05,24,580.00000
1996,05,25,557.00000
1996,05,26,540.00000
1996,05,27,530.00000
1996,05,28,532.00000
1996,05,29,520.00000
1996,05,30,743.00000
1996,05,31,693.00000
1996,06,01,588.00000
1996,06,02,550.00000
1996,06,03,548.00000
1996,06,04,544.00000
1996,06,05,528.00000
1996,06,06,516.00000
1996,06,07,508.00000
1996,06,08,504.00000
1996,06,09,497.00000
1996,06,10,484.00000
1996,06,11,529.00000
1996,06,12,644.00000
1996,06,13,2486.00000
1996,06,14,2733.00000
1996,06,15,2517.00000
1996,06,16,2447.00000
1996,06,17,2051.00000
1996,06,18,1674.00000
1996,06,19,1453.00000
1996,06,20,1274.00000
1996,06,21,1146.00000
1996,06,22,1079.00000
1996,06,23,1027.00000
1996,06,24,957.00000
1996,06,25,913.00000
1996,06,26,881.00000
1996,06,27,845.00000
1996,06,28,804.00000
1996,06,29,768.00000
1996,06,30,747.00000
1996,07,01,763.00000
1996,07,02,765.00000
1996,07,03,819.00000
1996,07,04,859.00000
1996,07,05,904.00000
1996,07,06,1311.00000
1996,07,07,1398.00000
1996,07,08,1182.00000
1996,07,09,1118.00000
1996,07,10,1031.00000
1996,07,11,955.00000
1996,07,12,885.00000
1996,07,13,855.00000
1996,07,14,812.00000
1996,07,15,754.00000
1996,07,16,736.00000
1996,07,17,705.00000
1996,07,18,675.00000
1996,07,19,658.00000
1996,07,20,639.00000
1996,07,21,606.00000
1996,07,22,604.00000
1996,07,23,591.00000
1996,07,24,575.00000
1996,07,25,570.00000
1996,07,26,565.00000
1996,07,27,547.00000
1996,07,28,528.00000
1996,07,29,517.00000
1996,07,30,506.00000
1996,07,31,506.00000
1996,08,01,500.00000
1996,08,02,508.00000
1996,08,03,506.00000
1996,08,04,479.00000
1996,08,05,528.00000
1996,08,06,674.00000
1996,08,07,719.00000
1996,08,08,695.00000
1996,08,09,695.00000
1996,08,10,749.00000
1996,08,11,695.00000
1996,08,12,743.00000
1996,08,13,785.00000
1996,08,14,1235.00000
1996,08,15,1744.00000
1996,08,16,1496.00000
1996,08,17,1380.00000
1996,08,18,1242.00000
1996,08,19,1194.00000
1996,08,20,1195.00000
1996,08,21,1234.00000
1996,08,22,1135.00000
1996,08,23,1153.00000
1996,08,24,1369.00000
1996,08,25,1739.00000
1996,08,26,1490.00000
1996,08,27,1298.00000
1996,08,28,1131.00000
1996,08,29,1004.00000
1996,08,30,991.00000
1996,08,31,999.00000
1996,09,01,970.00000
1996,09,02,978.00000
1996,09,03,947.00000
1996,09,04,880.00000
1996,09,05,917.00000
1996,09,06,952.00000
1996,09,07,913.00000
1996,09,08,887.00000
1996,09,09,851.00000
1996,09,10,821.00000
1996,09,11,823.00000
1996,09,12,814.00000
1996,09,13,799.00000
1996,09,14,727.00000
1996,09,15,599.00000
1996,09,16,577.00000
1996,09,17,570.00000
1996,09,18,553.00000
1996,09,19,523.00000
1996,09,20,571.00000
1996,09,21,718.00000
1996,09,22,878.00000
1996,09,23,901.00000
1996,09,24,863.00000
1996,09,25,807.00000
1996,09,26,774.00000
1996,09,27,745.00000
1996,09,28,735.00000
1996,09,29,724.00000
1996,09,30,699.00000
1996,10,01,690.00000
1996,10,02,671.00000
1996,10,03,683.00000
1996,10,04,671.00000
1996,10,05,685.00000
1996,10,06,698.00000
1996,10,07,596.00000
1996,10,08,572.00000
1996,10,09,602.00000
1996,10,10,603.00000
1996,10,11,610.00000
1996,10,12,617.00000
1996,10,13,584.00000
1996,10,14,567.00000
1996,10,15,475.00000
1996,10,16,509.00000
1996,10,17,516.00000
1996,10,18,546.00000
1996,10,19,622.00000
1996,10,20,622.00000
1996,10,21,618.00000
1996,10,22,553.00000
1996,10,23,521.00000
1996,10,24,514.00000
1996,10,25,492.00000
1996,10,26,473.00000
1996,10,27,468.00000
1996,10,28,462.00000
1996,10,29,453.00000
1996,10,30,466.00000
1996,10,31,473.00000
1996,11,01,463.00000
1996,11,02,441.00000
1996,11,03,429.00000
1996,11,04,406.00000
1996,11,05,407.00000
1996,11,06,403.00000
1996,11,07,428.00000
1996,11,08,610.00000
1996,11,09,530.00000
1996,11,10,476.00000
1996,11,11,461.00000
1996,11,12,431.00000
1996,11,13,419.00000
1996,11,14,410.00000
1996,11,15,417.00000
1996,11,16,395.00000
1996,11,17,383.00000
1996,11,18,367.00000
1996,11,19,351.00000
1996,11,20,351.00000
1996,11,21,357.00000
1996,11,22,352.00000
1996,11,23,338.00000
1996,11,24,390.00000
1996,11,25,367.00000
1996,11,26,353.00000
1996,11,27,333.00000
1996,11,28,342.00000
1996,11,29,347.00000
1996,11,30,330.00000
1996,12,01,320.00000
1996,12,02,319.00000
1996,12,03,308.00000
1996,12,04,308.00000
1996,12,05,286.00000
1996,12,06,269.00000
1996,12,07,262.00000
1996,12,08,275.00000
1996,12,09,301.00000
1996,12,10,317.00000
1996,12,11,320.00000
1996,12,12,312.00000
1996,12,13,305.00000
1996,12,14,279.00000
1996,12,15,251.00000
1996,12,16,265.00000
1996,12,17,241.00000
1996,12,18,237.00000
1996,12,19,234.00000
1996,12,20,231.00000
1996,12,21,227.00000
1996,12,22,223.00000
1996,12,23,219.00000
1996,12,24,219.00000
1996,12,25,209.00000
1996,12,26,197.00000
1996,12,27,191.00000
1996,12,28,205.00000
1996,12,29,210.00000
1996,12,30,223.00000
1996,12,31,216.00000
1997,01,01,218.00000
1997,01,02,219.00000
1997,01,03,212.00000
1997,01,04,219.00000
1997,01,05,219.00000
1997,01,06,219.00000
1997,01,07,212.00000
1997,01,08,198.00000
1997,01,09,198.00000
1997,01,10,194.00000
1997,01,11,214.00000
1997,01,12,215.00000
1997,01,13,214.00000
1997,01,14,219.00000
1997,01,15,224.00000
1997,01,16,229.00000
1997,01,17,230.00000
1997,01,18,223.00000
1997,01,19,222.00000
1997,01,20,219.00000
1997,01,21,215.00000
1997,01,22,214.00000
1997,01,23,210.00000
1997,01,24,214.00000
1997,01,25,207.00000
1997,01,26,210.00000
1997,01,27,210.00000
1997,01,28,240.00000
1997,01,29,248.00000
1997,01,30,265.00000
1997,01,31,279.00000
1997,02,01,282.00000
1997,02,02,297.00000
1997,02,03,303.00000
1997,02,04,394.00000
1997,02,05,362.00000
1997,02,06,363.00000
1997,02,07,304.00000
1997,02,08,302.00000
1997,02,09,234.00000
1997,02,10,211.00000
1997,02,11,203.00000
1997,02,12,193.00000
1997,02,13,186.00000
1997,02,14,183.00000
1997,02,15,178.00000
1997,02,16,173.00000
1997,02,17,169.00000
1997,02,18,168.00000
1997,02,19,165.00000
1997,02,20,165.00000
1997,02,21,165.00000
1997,02,22,164.00000
1997,02,23,161.00000
1997,02,24,162.00000
1997,02,25,164.00000
1997,02,26,166.00000
1997,02,27,166.00000
1997,02,28,166.00000
1997,03,01,167.00000
1997,03,02,167.00000
1997,03,03,169.00000
1997,03,04,169.00000
1997,03,05,170.00000
1997,03,06,172.00000
1997,03,07,171.00000
1997,03,08,169.00000
1997,03,09,173.00000
1997,03,10,177.00000
1997,03,11,179.00000
1997,03,12,176.00000
1997,03,13,179.00000
1997,03,14,183.00000
1997,03,15,185.00000
1997,03,16,184.00000
1997,03,17,186.00000
1997,03,18,186.00000
1997,03,19,187.00000
1997,03,20,187.00000
1997,03,21,194.00000
1997,03,22,199.00000
1997,03,23,204.00000
1997,03,24,211.00000
1997,03,25,213.00000
1997,03,26,213.00000
1997,03,27,216.00000
1997,03,28,220.00000
1997,03,29,223.00000
1997,03,30,230.00000
1997,03,31,233.00000
1997,04,01,233.00000
1997,04,02,228.00000
1997,04,03,227.00000
1997,04,04,228.00000
1997,04,05,231.00000
1997,04,06,233.00000
1997,04,07,234.00000
1997,04,08,234.00000
1997,04,09,234.00000
1997,04,10,235.00000
1997,04,11,236.00000
1997,04,12,236.00000
1997,04,13,235.00000
1997,04,14,235.00000
1997,04,15,235.00000
1997,04,16,232.00000
1997,04,17,232.00000
1997,04,18,234.00000
1997,04,19,238.00000
1997,04,20,240.00000
1997,04,21,243.00000
1997,04,22,272.00000
1997,04,23,636.00000
1997,04,24,4418.00000
1997,04,25,3512.00000
1997,04,26,2160.00000
1997,04,27,1492.00000
1997,04,28,1089.00000
1997,04,29,975.00000
1997,04,30,1089.00000
1997,05,01,2132.00000
1997,05,02,3853.00000
1997,05,03,2764.00000
1997,05,04,1954.00000
1997,05,05,1646.00000
1997,05,06,1472.00000
1997,05,07,1291.00000
1997,05,08,1200.00000
1997,05,09,1015.00000
1997,05,10,980.00000
1997,05,11,944.00000
1997,05,12,833.00000
1997,05,13,784.00000
1997,05,14,787.00000
1997,05,15,832.00000
1997,05,16,849.00000
1997,05,17,965.00000
1997,05,18,1177.00000
1997,05,19,1243.00000
1997,05,20,1216.00000
1997,05,21,1497.00000
1997,05,22,1391.00000
1997,05,23,1225.00000
1997,05,24,1122.00000
1997,05,25,1025.00000
1997,05,26,951.00000
1997,05,27,957.00000
1997,05,28,1007.00000
1997,05,29,1186.00000
1997,05,30,1739.00000
1997,05,31,2381.00000
1997,06,03,1404.00000
1997,06,04,1622.00000
1997,06,05,1987.00000
1997,06,06,1800.00000
1997,06,07,1561.00000
1997,06,08,1502.00000
1997,06,09,1401.00000
1997,06,10,2991.00000
1997,06,11,2683.00000
1997,06,12,2633.00000
1997,06,13,3007.00000
1997,06,14,2736.00000
1997,06,15,2612.00000
1997,06,16,3289.00000
1997,06,17,3907.00000
1997,06,18,3295.00000
1997,06,19,4004.00000
1997,06,20,6533.00000
1997,06,21,7719.00000
1997,06,22,6535.00000
1997,06,23,6094.00000
1997,06,24,5023.00000
1997,06,25,4145.00000
1997,06,26,3489.00000
1997,06,27,2981.00000
1997,06,28,2607.00000
1997,06,29,2276.00000
1997,06,30,2109.00000
1997,07,01,1979.00000
1997,07,02,1947.00000
1997,07,03,1932.00000
1997,07,04,1832.00000
1997,07,05,1913.00000
1997,07,06,1756.00000
1997,07,07,1646.00000
1997,07,08,1731.00000
1997,07,09,2396.00000
1997,07,10,2497.00000
1997,07,11,2359.00000
1997,07,12,1889.00000
1997,07,13,1733.00000
1997,07,14,1596.00000
1997,07,15,1538.00000
1997,07,16,1673.00000
1997,07,17,1667.00000
1997,07,18,1516.00000
1997,07,19,1466.00000
1997,07,20,1421.00000
1997,07,21,1387.00000
1997,07,22,1310.00000
1997,07,23,1299.00000
1997,07,24,1608.00000
1997,07,25,1542.00000
1997,07,26,1447.00000
1997,07,27,1425.00000
1997,07,28,1629.00000
1997,07,29,4207.00000
1997,07,30,6732.00000
1997,07,31,5492.00000
1997,08,01,4351.00000
1997,08,02,3525.00000
1997,08,03,2997.00000
1997,08,04,2605.00000
1997,08,05,2326.00000
1997,08,06,1995.00000
1997,08,07,1819.00000
1997,08,08,1651.00000
1997,08,09,1588.00000
1997,08,10,1564.00000
1997,08,11,1507.00000
1997,08,12,1462.00000
1997,08,13,1510.00000
1997,08,14,1525.00000
1997,08,15,1923.00000
1997,08,16,1818.00000
1997,08,17,2090.00000
1997,08,18,2718.00000
1997,08,19,2777.00000
1997,08,20,2289.00000
1997,08,21,2019.00000
1997,08,22,1839.00000
1997,08,23,1696.00000
1997,08,24,1559.00000
1997,08,25,1486.00000
1997,08,26,2015.00000
1997,08,27,3012.00000
1997,08,28,2974.00000
1997,08,29,2795.00000
1997,08,30,2665.00000
1997,08,31,2516.00000
1997,09,01,2248.00000
1997,09,02,2054.00000
1997,09,03,2120.00000
1997,09,04,2461.00000
1997,09,05,3295.00000
1997,09,06,3039.00000
1997,09,07,3401.00000
1997,09,08,3869.00000
1997,09,09,3694.00000
1997,09,10,3250.00000
1997,09,11,2833.00000
1997,09,12,2563.00000
1997,09,13,2394.00000
1997,09,14,2209.00000
1997,09,15,2073.00000
1997,09,16,1983.00000
1997,09,17,1830.00000
1997,09,18,1840.00000
1997,09,19,1602.00000
1997,09,20,1592.00000
1997,09,21,1603.00000
1997,09,22,1646.00000
1997,09,23,1651.00000
1997,09,24,1730.00000
1997,09,25,1786.00000
1997,09,26,1633.00000
1997,09,27,1587.00000
1997,09,28,1520.00000
1997,09,29,1353.00000
1997,09,30,1435.00000
1997,10,01,1395.00000
1997,10,02,1470.00000
1997,10,03,1537.00000
1997,10,04,1666.00000
1997,10,05,1842.00000
1997,10,06,2108.00000
1997,10,07,1826.00000
1997,10,08,1768.00000
1997,10,09,1709.00000
1997,10,10,1736.00000
1997,10,11,1812.00000
1997,10,12,1927.00000
1997,10,13,1749.00000
1997,10,14,1751.00000
1997,10,15,1880.00000
1997,10,16,2213.00000
1997,10,17,2225.00000
1997,10,18,2022.00000
1997,10,19,1865.00000
1997,10,20,1708.00000
1997,10,21,1606.00000
1997,10,22,1618.00000
1997,10,23,1567.00000
1997,10,24,1512.00000
1997,10,25,1483.00000
1997,10,26,1679.00000
1997,10,27,1601.00000
1997,10,28,1893.00000
1997,10,29,1857.00000
1997,10,30,1750.00000
1997,10,31,1648.00000
1997,11,01,1594.00000
1997,11,02,1515.00000
1997,11,03,1421.00000
1997,11,04,1455.00000
1997,11,05,1449.00000
1997,11,06,1441.00000
1997,11,07,1424.00000
1997,11,08,1495.00000
1997,11,09,1849.00000
1997,11,10,1827.00000
1997,11,11,1795.00000
1997,11,12,1994.00000
1997,11,13,2372.00000
1997,11,14,2251.00000
1997,11,15,2059.00000
1997,11,16,1883.00000
1997,11,17,1758.00000
1997,11,18,1675.00000
1997,11,19,1567.00000
1997,11,20,1519.00000
1997,11,21,1469.00000
1997,11,22,1402.00000
1997,11,23,1354.00000
1997,11,24,1245.00000
1997,11,25,1211.00000
1997,11,26,1258.00000
1997,11,27,1238.00000
1997,11,28,1271.00000
1997,11,29,1229.00000
1997,11,30,1119.00000
1997,12,01,1059.00000
1997,12,02,989.00000
1997,12,03,1037.00000
1997,12,04,1140.00000
1997,12,05,1144.00000
1997,12,06,1130.00000
1997,12,07,1080.00000
1997,12,08,940.00000
1997,12,09,850.00000
1997,12,10,816.00000
1997,12,11,943.00000
1997,12,12,883.00000
1997,12,13,792.00000
1997,12,14,953.00000
1997,12,15,855.00000
1997,12,16,761.00000
1997,12,17,826.00000
1997,12,18,787.00000
1997,12,19,783.00000
1997,12,29,597.00000
1997,12,30,595.00000
